State,Year,Income,Unemployment,Population_Density,AgeAdj_Rate,z_Income,z_Unemployment,z_Population_Density,z_AgeAdj_Rate
Alabama,2016.0,60290,5.8,36.434654899644,21.2,-1.036591319090614,0.09615318330249945,-0.209780142858879,2.0554131622777385
Alabama,2017.0,63820,4.4,36.434654899644,22.7,-0.7463038263168571,-0.5963159955820737,-0.209780142858879,2.378630558857567
Alabama,2018.0,61420,3.9,36.434654899644,21.8,-0.9436664276361253,-0.8436264166122787,-0.209780142858879,2.1847001209096706
Alabama,2019.0,68110,3.2,36.434654899644,22.1,-0.3935181764586653,-1.1898610060545651,-0.209780142858879,2.2493436002256364
Alabama,2020.0,65600,6.4,38.29874107786046,23.5,-0.5999265636717332,0.39292568853874543,-0.206180744991716,2.5510131703668093
Alaska,2000.0,90360,6.4,0.4236328941690938,17.8,1.436197606605383,0.39292568853874543,-0.27931447947677324,1.3227870633634609
Alaska,2001.0,95920,6.4,0.4236328941690938,14.9,1.893420966328354,0.39292568853874543,-0.27931447947677324,0.6979000966424587
Alaska,2002.0,87160,7.3,0.4236328941690938,19.6,1.1730474715130255,0.8380844463931137,-0.27931447947677324,1.7106479392592553
Alaska,2003.0,83860,7.8,0.4236328941690938,19.5,0.9016738946990318,1.0853948674233185,-0.27931447947677324,1.6891001128205998
Alaska,2004.0,86900,7.5,0.4236328941690938,17.3,1.1516665230367713,0.9370086148051957,-0.27931447947677324,1.2150479311701845
Alaska,2005.0,85730,6.9,0.4236328941690938,17.5,1.0554522548936283,0.6402361095689502,-0.27931447947677324,1.2581435840474948
Alaska,2006.0,84100,6.6,0.4236328941690938,17.1,0.9214101548309586,0.491849856950827,-0.27931447947677324,1.1719522782928742
Alaska,2007.0,91550,6.3,0.4236328941690938,18.1,1.5340565630928533,0.34346360433270423,-0.27931447947677324,1.3874305426794267
Alaska,2008.0,89710,6.7,0.4236328941690938,20.6,1.3827452354147478,0.5413119411568682,-0.27931447947677324,1.9261262036458076
Alaska,2009.0,86710,7.7,0.4236328941690938,14.6,1.1360419837656628,1.0359327832172778,-0.27931447947677324,0.6332566173264927
Alaska,2010.0,80320,7.9,0.4799200137472798,20.3,0.6105640577531113,1.1348569516293598,-0.2792057936549877,1.8614827243298417
Alaska,2011.0,77340,7.6,0.4799200137472798,17.4,0.36550549444835334,0.9864706990112365,-0.2792057936549877,1.2365957576088393
Alaska,2012.0,84090,7.1,0.4799200137472798,17.4,0.920587810658795,0.7391602779810318,-0.2792057936549877,1.2365957576088393
Alaska,2013.0,94600,7.0,0.4799200137472798,19.8,1.7848715356027567,0.689698193774991,-0.2792057936549877,1.7537435921365656
Alaska,2014.0,87040,6.9,0.4799200137472798,19.2,1.1631793414470621,0.6402361095689502,-0.2792057936549877,1.6244566335046338
Alaska,2015.0,96750,6.5,0.4799200137472798,23.1,1.9616755326179343,0.4423877727447862,-0.2792057936549877,2.4648218646121887
Alaska,2016.0,96680,6.9,0.4799200137472798,22.5,1.955919123412789,0.6402361095689502,-0.2792057936549877,2.335534905980257
Alaska,2017.0,97850,7.0,0.4799200137472798,23.8,2.052133391555932,0.689698193774991,-0.2792057936549877,2.615656649682775
Alaska,2018.0,84540,6.6,0.4799200137472798,20.5,0.9575932984061577,0.491849856950827,-0.2792057936549877,1.904578377207152
Alaska,2019.0,95010,5.6,0.4799200137472798,23.9,1.818587646661465,-0.002770985109582556,-0.2792057936549877,2.63720447612143
Alaska,2020.0,89650,8.3,0.4955697777232073,22.9,1.3778111703817661,1.3327052884535238,-0.2791755752414107,2.4217262117348777
Arizona,2000.0,68020,4.0,17.429403796550524,15.4,-0.40091927400813787,-0.7941643324062376,-0.24647772749030633,0.8056392288357349
Arizona,2001.0,71410,4.8,17.429403796550524,15.7,-0.12214459964467164,-0.3984676587579101,-0.24647772749030633,0.8702827081517004
Arizona,2002.0,65620,6.1,17.429403796550524,17.7,-0.5982818753274061,0.24453943592062222,-0.24647772749030633,1.3012392369248051
Arizona,2003.0,66600,5.7,17.429403796550524,15.1,-0.5176921464553715,0.04669109909645866,-0.24647772749030633,0.740995749519769
Arizona,2004.0,69200,5.0,17.429403796550524,15.6,-0.30388266169283107,-0.2995434903458281,-0.24647772749030633,0.8487348817130452
Arizona,2005.0,69400,4.7,17.429403796550524,15.9,-0.2874357782495587,-0.4479297429639509,-0.24647772749030633,0.913378361029011
Arizona,2006.0,69550,4.2,17.429403796550524,16.1,-0.2751006156671045,-0.6952401639941557,-0.24647772749030633,0.9564740139063218
Arizona,2007.0,68620,3.9,17.429403796550524,15.2,-0.3515786236783208,-0.8436264166122787,-0.24647772749030633,0.7625435759584241
Arizona,2008.0,65770,6.2,17.429403796550524,14.3,-0.5859467127449518,0.2940015201266634,-0.24647772749030633,0.5686131380105273
Arizona,2009.0,64380,9.9,17.429403796550524,13.4,-0.7002525526756945,2.1240986357501788,-0.24647772749030633,0.37468270006263005
Arizona,2010.0,65120,10.4,21.714487682495157,14.4,-0.6393990839355869,2.371409056780384,-0.23820358116599794,0.5901609644491824
Arizona,2011.0,65480,9.5,21.714487682495157,14.6,-0.6097946937376967,1.9262502989260148,-0.23820358116599794,0.6332566173264927
Arizona,2012.0,62160,8.3,21.714487682495157,13.9,-0.8828129588960175,1.3327052884535238,-0.23820358116599794,0.48242183225590624
Arizona,2013.0,68680,7.7,21.714487682495157,13.9,-0.34664455864533916,1.0359327832172778,-0.23820358116599794,0.48242183225590624
Arizona,2014.0,63390,6.8,21.714487682495157,13.3,-0.7816646257198927,0.590774025362909,-0.23820358116599794,0.3531348736239749
Arizona,2015.0,67300,6.1,21.714487682495157,13.6,-0.4601280544039183,0.24453943592062222,-0.23820358116599794,0.41777835293994037
Arizona,2016.0,72900,5.4,21.714487682495157,15.0,0.0003846820077073164,-0.10169515352166411,-0.23820358116599794,0.7194479230811138
Arizona,2017.0,74900,4.9,21.714487682495157,15.6,0.16485351644043075,-0.34900557455186887,-0.23820358116599794,0.8487348817130452
Arizona,2018.0,76600,4.8,21.714487682495157,15.0,0.3046520257082457,-0.3984676587579101,-0.23820358116599794,0.7194479230811138
Arizona,2019.0,85650,4.8,21.714487682495157,14.9,1.0488735015163193,-0.3984676587579101,-0.23820358116599794,0.6979000966424587
Arizona,2020.0,80470,7.8,24.29455398668988,16.2,0.6228992203355656,1.0853948674233185,-0.23322168426606862,0.9780218403449765
Arkansas,2000.0,50780,4.3,19.853147730671356,15.3,-1.818640626818214,-0.6457780797881149,-0.24179767629472754,0.7840914023970798
Arkansas,2001.0,55750,5.0,19.853147730671356,15.1,-1.4099355732528962,-0.2995434903458281,-0.24179767629472754,0.740995749519769
Arkansas,2002.0,53490,5.5,19.853147730671356,16.2,-1.5957853561618738,-0.05223306931562333,-0.24179767629472754,0.9780218403449765
Arkansas,2003.0,51770,5.9,19.853147730671356,14.7,-1.7372285537740157,0.14561526750854065,-0.24179767629472754,0.6548044437651479
Arkansas,2004.0,55210,5.7,19.853147730671356,14.5,-1.4543421585497316,0.04669109909645866,-0.24179767629472754,0.6117087908878376
Arkansas,2005.0,56230,5.2,19.853147730671356,15.6,-1.3704630529890425,-0.2006193219337461,-0.24179767629472754,0.8487348817130452
Arkansas,2006.0,55240,5.2,19.853147730671356,15.1,-1.4518751260332408,-0.2006193219337461,-0.24179767629472754,0.740995749519769
Arkansas,2007.0,59290,5.3,19.853147730671356,15.0,-1.1188257363069758,-0.15115723772770534,-0.24179767629472754,0.7194479230811138
Arkansas,2008.0,55500,5.5,19.853147730671356,15.5,-1.4304941775569866,-0.05223306931562333,-0.24179767629472754,0.8271870552743901
Arkansas,2009.0,51430,7.8,19.853147730671356,16.1,-1.7651882556275789,1.0853948674233185,-0.24179767629472754,0.9564740139063218
Arkansas,2010.0,53580,8.2,21.654129881246263,14.3,-1.588384258612401,1.2832432042474822,-0.23832012714097522,0.5686131380105273
Arkansas,2011.0,55620,8.3,21.654129881246263,15.9,-1.4206260474910233,1.3327052884535238,-0.23832012714097522,0.913378361029011
Arkansas,2012.0,51550,7.6,21.654129881246263,16.4,-1.7553201255616155,0.9864706990112365,-0.23832012714097522,1.0211174932222868
Arkansas,2013.0,51400,7.2,21.654129881246263,16.7,-1.7676552881440697,0.7886223621870729,-0.23832012714097522,1.0857609725382529
Arkansas,2014.0,57820,6.0,21.654129881246263,16.6,-1.2397103296150274,0.19507735171458143,-0.23832012714097522,1.064213146099598
Arkansas,2015.0,55130,5.0,21.654129881246263,16.8,-1.4609209119270405,-0.2995434903458281,-0.23832012714097522,1.1073087989769084
Arkansas,2016.0,58610,4.0,21.654129881246263,17.5,-1.1747451400141016,-0.7941643324062376,-0.23832012714097522,1.2581435840474948
Arkansas,2017.0,62420,3.7,21.654129881246263,20.1,-0.8614320104197635,-0.9425505850243604,-0.23832012714097522,1.8183870714525314
Arkansas,2018.0,61230,3.7,21.654129881246263,18.4,-0.9592909669072339,-0.9425505850243604,-0.23832012714097522,1.4520740219953918
Arkansas,2019.0,66100,3.5,21.654129881246263,19.0,-0.5588093550635523,-1.0414747534364424,-0.23832012714097522,1.5813609806273234
Arkansas,2020.0,60900,6.1,22.36411717904628,22.3,-0.9864283245886334,0.24453943592062222,-0.23694919976901258,2.2924392531029465
California,2000.0,80050,4.9,83.90782359350477,9.1,0.5883607651046936,-0.34900557455186887,-0.11811333896269614,-0.5518738367995455
California,2001.0,79030,5.4,83.90782359350477,9.2,0.5044816595440047,-0.10169515352166411,-0.11811333896269614,-0.5303260103608903
California,2002.0,78340,6.7,83.90782359350477,9.7,0.4477399116647151,0.5413119411568682,-0.11811333896269614,-0.42258687816761414
California,2003.0,79760,6.8,83.90782359350477,9.6,0.5645127841119487,0.590774025362909,-0.11811333896269614,-0.4441347046062693
California,2004.0,77690,6.2,83.90782359350477,9.1,0.39428754047407993,0.2940015201266634,-0.11811333896269614,-0.5518738367995455
California,2005.0,79380,5.4,83.90782359350477,9.3,0.5332637055697312,-0.10169515352166411,-0.11811333896269614,-0.5087781839222347
California,2006.0,82460,4.9,83.90782359350477,8.9,0.7865457105961253,-0.34900557455186887,-0.11811333896269614,-0.5949694896768558
California,2007.0,81000,5.4,83.90782359350477,8.6,0.6664834614602373,-0.10169515352166411,-0.11811333896269614,-0.6596129689928217
California,2008.0,79930,7.3,83.90782359350477,8.3,0.5784926350387302,0.8380844463931137,-0.11811333896269614,-0.7242564483087872
California,2009.0,79010,11.2,83.90782359350477,8.0,0.5028369711996774,2.7671057304287108,-0.11811333896269614,-0.788899927624753
California,2010.0,75370,12.2,92.28657454778076,7.5,0.20350369253212078,3.2617265724891205,-0.10193465652475944,-0.8966390598180293
California,2011.0,71870,11.7,92.28657454778076,7.6,-0.08431676772514525,3.0144161514589154,-0.10193465652475944,-0.8750912333793741
California,2012.0,75340,10.4,92.28657454778076,7.6,0.20103666001562992,2.371409056780384,-0.10193465652475944,-0.8750912333793741
California,2013.0,79360,8.9,92.28657454778076,7.5,0.5316190172254041,1.6294777936897693,-0.10193465652475944,-0.8966390598180293
California,2014.0,77850,7.5,92.28657454778076,7.2,0.40744504722869784,0.9370086148051957,-0.10193465652475944,-0.961282539133995
California,2015.0,81970,6.2,92.28657454778076,7.4,0.7462508461601082,0.2940015201266634,-0.10193465652475944,-0.9181868862566844
California,2016.0,85080,5.5,92.28657454778076,7.7,1.001999883702993,-0.05223306931562333,-0.10193465652475944,-0.8535434069407187
California,2017.0,87880,4.8,92.28657454778076,7.7,1.2322562519088058,-0.3984676587579101,-0.10193465652475944,-0.8535434069407187
California,2018.0,86690,4.2,92.28657454778076,7.3,1.1343972954213355,-0.6952401639941557,-0.10193465652475944,-0.9397347126953398
California,2019.0,94660,4.1,92.28657454778076,7.0,1.7898056006357383,-0.7447022482001969,-0.10193465652475944,-1.0043781920113055
California,2020.0,93140,10.1,97.94522665931854,8.3,1.6648092864668687,2.2230228041622606,-0.09100826235945626,-0.7242564483087872
Colorado,2000.0,82480,2.8,16.02439199537685,10.2,0.7881903989404526,-1.3877093428787293,-0.24919069030263838,-0.3148477459743379
Colorado,2001.0,82600,3.8,16.02439199537685,11.6,0.798058529006416,-0.8930885008183197,-0.24919069030263838,-0.013178175833164456
Colorado,2002.0,79760,5.5,16.02439199537685,11.3,0.5645127841119487,-0.05223306931562333,-0.24919069030263838,-0.07782165514912995
Colorado,2003.0,80790,6.0,16.02439199537685,11.0,0.6492142338448013,0.19507735171458143,-0.24919069030263838,-0.14246513446509582
Colorado,2004.0,80310,5.5,16.02439199537685,11.8,0.6097417135809476,-0.05223306931562333,-0.24919069030263838,0.029917477044146257
Colorado,2005.0,77380,5.0,16.02439199537685,11.4,0.3687948711370078,-0.2995434903458281,-0.24919069030263838,-0.05627382871047479
Colorado,2006.0,83020,4.3,16.02439199537685,10.2,0.8325969842372879,-0.6457780797881149,-0.24919069030263838,-0.3148477459743379
Colorado,2007.0,88860,3.7,16.02439199537685,10.3,1.3128459807808404,-0.9425505850243604,-0.24919069030263838,-0.29329991953568235
Colorado,2008.0,85440,4.8,16.02439199537685,10.3,1.0316042739008833,-0.3984676587579101,-0.24919069030263838,-0.29329991953568235
Colorado,2009.0,78730,7.3,16.02439199537685,11.5,0.4798113343790962,0.8380844463931137,-0.24919069030263838,-0.03472600227181962
Colorado,2010.0,83640,8.7,18.736321308002765,10.5,0.8835823229114322,1.5305536252776868,-0.24395417672411798,-0.25020426665837203
Colorado,2011.0,78960,8.4,18.736321308002765,10.7,0.49872525033885934,1.3821673726595645,-0.24395417672411798,-0.2071086137810617
Colorado,2012.0,75650,7.9,18.736321308002765,12.5,0.22652932935270206,1.1348569516293598,-0.24395417672411798,0.1807522621147328
Colorado,2013.0,88650,6.9,18.736321308002765,11.4,1.2955767531654043,0.6402361095689502,-0.24395417672411798,-0.05627382871047479
Colorado,2014.0,78430,5.0,18.736321308002765,12.0,0.45514100921418765,-0.2995434903458281,-0.24395417672411798,0.07301312992145659
Colorado,2015.0,85780,3.9,18.736321308002765,12.3,1.0595639757544464,-0.8436264166122787,-0.24395417672411798,0.13765660923742246
Colorado,2016.0,90090,3.2,18.736321308002765,14.0,1.4139943139569653,-1.1898610060545651,-0.24395417672411798,0.5039696586945615
Colorado,2017.0,94080,2.7,18.736321308002765,13.0,1.7421096386502486,-1.43717142708477,-0.24395417672411798,0.288491394308009
Colorado,2018.0,89820,3.3,18.736321308002765,14.7,1.3917910213085476,-1.1403989218485244,-0.24395417672411798,0.6548044437651479
Colorado,2019.0,87870,2.7,18.736321308002765,13.8,1.2314339077366423,-1.43717142708477,-0.24395417672411798,0.4608740058172511
Colorado,2020.0,100500,6.8,21.51003075730472,15.0,2.270054597179291,0.590774025362909,-0.23859837075730392,0.7194479230811138
Connecticut,2000.0,85780,2.4,271.530423892781,5.3,1.0595639757544464,-1.585557679702893,0.24417054857459805,-1.3706912414684447
Connecticut,2001.0,89200,3.1,271.530423892781,5.6,1.3408056826344035,-1.2393230902606063,0.24417054857459805,-1.3060477621524789
Connecticut,2002.0,88170,4.3,271.530423892781,4.3,1.2561042329015508,-0.6457780797881149,0.24417054857459805,-1.586169505854997
Connecticut,2003.0,88920,5.4,271.530423892781,4.4,1.317780045813822,-0.10169515352166411,0.24417054857459805,-1.5646216794163417
Connecticut,2004.0,86960,5.0,271.530423892781,4.9,1.1566005880697532,-0.2995434903458281,0.24417054857459805,-1.4568825472230655
Connecticut,2005.0,87180,4.9,271.530423892781,5.3,1.1746921598573528,-0.34900557455186887,0.24417054857459805,-1.3706912414684447
Connecticut,2006.0,93020,4.3,271.530423892781,5.0,1.6549411564009051,-0.6457780797881149,0.24417054857459805,-1.4353347207844103
Connecticut,2007.0,93220,4.5,271.530423892781,4.1,1.6713880398441774,-0.5468539113760329,0.24417054857459805,-1.6292651587323075
Connecticut,2008.0,90680,5.7,271.530423892781,5.5,1.4625126201146188,0.04669109909645866,0.24417054857459805,-1.3275955885911341
Connecticut,2009.0,91280,7.9,271.530423892781,4.9,1.5118532704444358,1.1348569516293598,0.24417054857459805,-1.4568825472230655
Connecticut,2010.0,91640,9.1,284.967714151372,5.9,1.541457660642326,1.728401962101851,0.27011685645586736,-1.241404282836513
Connecticut,2011.0,88100,8.8,284.967714151372,5.8,1.2503478236964054,1.5800157094837286,0.27011685645586736,-1.2629521092751683
Connecticut,2012.0,84880,8.3,284.967714151372,6.4,0.9855530002597207,1.3327052884535238,0.27011685645586736,-1.133665150643237
Connecticut,2013.0,90450,7.8,284.967714151372,4.3,1.4435987041548555,1.0853948674233185,0.27011685645586736,-1.586169505854997
Connecticut,2014.0,90300,6.6,284.967714151372,5.0,1.4312635415724013,0.491849856950827,0.27011685645586736,-1.4353347207844103
Connecticut,2015.0,93880,5.7,284.967714151372,5.2,1.7256627552069763,0.04669109909645866,0.27011685645586736,-1.3922390679070997
Connecticut,2016.0,96930,5.1,284.967714151372,4.5,1.9764777277168795,-0.25008140613978735,0.27011685645586736,-1.5430738529776866
Connecticut,2017.0,93230,4.7,284.967714151372,5.0,1.6722103840163411,-0.4479297429639509,0.27011685645586736,-1.4353347207844103
Connecticut,2018.0,89550,4.1,284.967714151372,4.8,1.36958772866013,-0.7447022482001969,0.27011685645586736,-1.4784303736617208
Connecticut,2019.0,105800,3.6,284.967714151372,5.1,2.705897008426008,-0.9920126692304014,0.27011685645586736,-1.4137868943457552
Connecticut,2020.0,95280,8.0,287.5069196605058,5.9,1.8407909393098827,1.1843190358354005,0.2750198545042781,-1.241404282836513
Delaware,2000.0,86110,3.7,155.26940906819326,6.5,1.0867013334358457,-0.9425505850243604,0.01968004288659474,-1.1121173242045816
Delaware,2001.0,82940,3.5,155.26940906819326,9.4,0.826018230859979,-1.0414747534364424,0.01968004288659474,-0.4872303574835796
Delaware,2002.0,82000,4.0,155.26940906819326,9.0,0.748717878676599,-0.7941643324062376,0.01968004288659474,-0.5734216632382007
Delaware,2003.0,79300,4.3,155.26940906819326,7.8,0.5266849521924223,-0.6457780797881149,0.01968004288659474,-0.8319955805020636
Delaware,2004.0,75830,4.0,155.26940906819326,8.7,0.24133152445164716,-0.7941643324062376,0.01968004288659474,-0.6380651425541666
Delaware,2005.0,78590,4.1,155.26940906819326,8.8,0.4682985159688055,-0.7447022482001969,0.01968004288659474,-0.616517316115511
Delaware,2006.0,78160,3.6,155.26940906819326,8.8,0.43293771656576996,-0.9920126692304014,0.01968004288659474,-0.616517316115511
Delaware,2007.0,79340,3.4,155.26940906819326,8.7,0.5299743288810768,-1.0909368376424835,0.01968004288659474,-0.6380651425541666
Delaware,2008.0,71080,4.9,155.26940906819326,10.7,-0.14928195732607102,-0.34900557455186887,0.01968004288659474,-0.2071086137810617
Delaware,2009.0,73350,8.3,155.26940906819326,8.5,0.03739016975507009,1.3327052884535238,0.01968004288659474,-0.6811607954314769
Delaware,2010.0,76670,8.4,177.9245553372116,9.9,0.310408434913391,1.3821673726595645,0.06342527640310117,-0.37949122529030344
Delaware,2011.0,73610,7.5,177.9245553372116,8.2,0.05877111823132414,0.9370086148051957,0.06342527640310117,-0.7458042747474427
Delaware,2012.0,64700,7.2,177.9245553372116,10.0,-0.6739375391664588,0.7886223621870729,0.06342527640310117,-0.3579433988516482
Delaware,2013.0,70610,6.7,177.9245553372116,10.3,-0.18793213341776102,0.5413119411568682,0.06342527640310117,-0.29329991953568235
Delaware,2014.0,74040,5.7,177.9245553372116,10.6,0.09413191763435969,0.04669109909645866,0.06342527640310117,-0.22865644021971687
Delaware,2015.0,74390,4.9,177.9245553372116,11.9,0.12291396366008628,-0.34900557455186887,0.06342527640310117,0.05146530348280142
Delaware,2016.0,74110,4.5,177.9245553372116,11.0,0.09988832683950499,-0.5468539113760329,0.06342527640310117,-0.14246513446509582
Delaware,2017.0,81510,4.5,177.9245553372116,11.3,0.7084230142405817,-0.5468539113760329,0.06342527640310117,-0.07782165514912995
Delaware,2018.0,79960,3.8,177.9245553372116,11.6,0.5809596675552211,-0.8930885008183197,0.06342527640310117,-0.013178175833164456
Delaware,2019.0,89920,3.6,177.9245553372116,9.7,1.4000144630301838,-0.9920126692304014,0.06342527640310117,-0.42258687816761414
Delaware,2020.0,83990,7.5,196.15702012281747,14.3,0.9123643689371588,0.9370086148051957,0.09863067389455465,0.5686131380105273
District of Columbia,2000.0,70480,5.6,3613.346860862031,22.6,-0.19862260765588804,-0.002770985109582556,6.696944618916268,2.3570827324189123
District of Columbia,2001.0,68840,6.3,3613.346860862031,25.5,-0.33348705189072125,0.34346360433270423,6.696944618916268,2.9819696991399143
District of Columbia,2002.0,64520,6.4,3613.346860862031,30.3,-0.6887397342654039,0.39292568853874543,6.696944618916268,4.0162653681953655
District of Columbia,2003.0,72870,6.8,3613.346860862031,26.0,-0.0020823505087835354,0.590774025362909,6.696944618916268,3.08970883133319
District of Columbia,2004.0,68580,7.8,3613.346860862031,22.4,-0.3548680003669753,1.0853948674233185,6.696944618916268,2.3139870795416013
District of Columbia,2005.0,69010,6.4,3613.346860862031,23.6,-0.31950720096393975,0.39292568853874543,6.696944618916268,2.572560996805465
District of Columbia,2006.0,72260,5.8,3613.346860862031,20.2,-0.05224534501076419,0.09615318330249945,6.696944618916268,1.8399348978911862
District of Columbia,2007.0,73800,5.5,3613.346860862031,21.1,0.07439565750243286,-0.05223306931562333,6.696944618916268,2.0338653358390837
District of Columbia,2008.0,77930,6.5,3613.346860862031,19.7,0.4140238006060068,0.4423877727447862,6.696944618916268,1.7321957656979101
District of Columbia,2009.0,74800,9.3,3613.346860862031,15.6,0.1566300747187946,1.8273261305139332,6.696944618916268,0.8487348817130452
District of Columbia,2010.0,79050,9.4,3800.7162078710135,14.2,0.5061263478883319,1.8767882147199741,7.058739495074374,0.5470653115718718
District of Columbia,2011.0,74410,10.2,3800.7162078710135,11.6,0.12455865200441352,2.272484888368301,7.058739495074374,-0.013178175833164456
District of Columbia,2012.0,86200,9.0,3800.7162078710135,9.0,1.0941024309853182,1.67893987789581,7.058739495074374,-0.5734216632382007
District of Columbia,2013.0,78400,8.5,3800.7162078710135,8.5,0.45267397669769677,1.4316294568656054,7.058739495074374,-0.6811607954314769
District of Columbia,2014.0,87880,7.8,3800.7162078710135,11.1,1.2322562519088058,1.0853948674233185,7.058739495074374,-0.12091730802644067
District of Columbia,2015.0,90250,6.9,3800.7162078710135,14.6,1.4271518207115832,0.6402361095689502,7.058739495074374,0.6332566173264927
District of Columbia,2016.0,90620,6.1,3800.7162078710135,13.4,1.457578555081637,0.24453943592062222,7.058739495074374,0.37468270006263005
District of Columbia,2017.0,102000,6.1,3800.7162078710135,12.9,2.3934062230038333,0.24453943592062222,7.058739495074374,0.26694356786935386
District of Columbia,2018.0,105500,5.6,3800.7162078710135,16.7,2.6812266832610994,-0.002770985109582556,7.058739495074374,1.0857609725382529
District of Columbia,2019.0,112800,5.5,3800.7162078710135,18.1,3.28153792894054,-0.05223306931562333,7.058739495074374,1.3874305426794267
District of Columbia,2020.0,105800,8.0,4355.434074410348,21.8,2.705897008426008,1.1843190358354005,8.129854301370125,2.1847001209096706
Florida,2000.0,66440,3.7,115.00271277230428,10.1,-0.5308496532099894,-0.9425505850243604,-0.05807165253330131,-0.33639557241299306
Florida,2001.0,60900,4.7,115.00271277230428,10.6,-0.9864283245886334,-0.4479297429639509,-0.05807165253330131,-0.22865644021971687
Florida,2002.0,62800,5.6,115.00271277230428,10.9,-0.8301829318775461,-0.002770985109582556,-0.05807165253330131,-0.164012960903751
Florida,2003.0,63050,5.2,115.00271277230428,11.0,-0.8096243275734556,-0.2006193219337461,-0.05807165253330131,-0.14246513446509582
Florida,2004.0,63980,4.6,115.00271277230428,10.4,-0.7331463195622392,-0.4973918271699921,-0.05807165253330131,-0.2717520930970272
Florida,2005.0,65940,3.7,115.00271277230428,9.9,-0.5719668618181702,-0.9425505850243604,-0.05807165253330131,-0.37949122529030344
Florida,2006.0,68080,3.2,115.00271277230428,11.0,-0.39598520897515616,-1.1898610060545651,-0.05807165253330131,-0.14246513446509582
Florida,2007.0,66550,4.0,115.00271277230428,11.9,-0.5218038673161897,-0.7941643324062376,-0.05807165253330131,0.05146530348280142
Florida,2008.0,62890,6.3,115.00271277230428,12.1,-0.8227818343280735,0.34346360433270423,-0.05807165253330131,0.09456095636011175
Florida,2009.0,64230,10.4,115.00271277230428,11.9,-0.7125877152581488,2.371409056780384,-0.05807165253330131,0.05146530348280142
Florida,2010.0,61190,11.1,135.28660463874976,11.4,-0.9625803435958884,2.71764364622267,-0.01890511722230807,-0.05627382871047479
Florida,2011.0,60740,10.0,135.28660463874976,11.9,-0.9995858313432512,2.1735607199562197,-0.01890511722230807,0.05146530348280142
Florida,2012.0,60870,8.5,135.28660463874976,12.1,-0.9888953571051242,1.4316294568656054,-0.01890511722230807,0.09456095636011175
Florida,2013.0,63350,7.2,135.28660463874976,11.8,-0.7849540024085471,0.7886223621870729,-0.01890511722230807,0.029917477044146257
Florida,2014.0,59390,6.3,135.28660463874976,11.4,-1.1106022945853395,0.34346360433270423,-0.01890511722230807,-0.05627382871047479
Florida,2015.0,62890,5.5,135.28660463874976,11.9,-0.8227818343280735,-0.05223306931562333,-0.01890511722230807,0.05146530348280142
Florida,2016.0,65340,4.8,135.28660463874976,12.5,-0.6213075121479873,-0.3984676587579101,-0.01890511722230807,0.1807522621147328
Florida,2017.0,66610,4.2,135.28660463874976,12.3,-0.5168698022832079,-0.6952401639941557,-0.01890511722230807,0.13765660923742246
Florida,2018.0,67210,3.6,135.28660463874976,12.7,-0.4675291519533909,-0.9920126692304014,-0.01890511722230807,0.22384791499204312
Florida,2019.0,70740,3.2,135.28660463874976,12.6,-0.177241659179634,-1.1898610060545651,-0.01890511722230807,0.20230008855338796
Florida,2020.0,69280,8.0,154.98006199059853,13.5,-0.2973039083155221,1.1843190358354005,0.0191213373577759,0.3962305265012852
Georgia,2000.0,71640,3.6,54.763338779727896,13.4,-0.10323068368490845,-0.9920126692304014,-0.1743889541698448,0.37468270006263005
Georgia,2001.0,71190,4.0,54.763338779727896,13.4,-0.14023617143227124,-0.7941643324062376,-0.1743889541698448,0.37468270006263005
Georgia,2002.0,70910,5.0,54.763338779727896,13.3,-0.1632618082528525,-0.2995434903458281,-0.1743889541698448,0.3531348736239749
Georgia,2003.0,68660,4.8,54.763338779727896,13.7,-0.3482892469896664,-0.3984676587579101,-0.1743889541698448,0.4393261793785955
Georgia,2004.0,64680,4.8,54.763338779727896,12.1,-0.675582227510786,-0.3984676587579101,-0.1743889541698448,0.09456095636011175
Georgia,2005.0,70440,5.3,54.763338779727896,12.0,-0.20191198434454252,-0.15115723772770534,-0.1743889541698448,0.07301312992145659
Georgia,2006.0,73550,4.7,54.763338779727896,12.3,0.053837053198342436,-0.4479297429639509,-0.1743889541698448,0.13765660923742246
Georgia,2007.0,70690,4.5,54.763338779727896,13.3,-0.1813533800404521,-0.5468539113760329,-0.1743889541698448,0.3531348736239749
Georgia,2008.0,64810,6.2,54.763338779727896,12.4,-0.664891753272659,0.2940015201266634,-0.1743889541698448,0.15920443567607762
Georgia,2009.0,61000,9.9,54.763338779727896,13.0,-0.9782048828669971,2.1240986357501788,-0.1743889541698448,0.288491394308009
Georgia,2010.0,61260,10.5,64.8056274456651,12.6,-0.9568239343907431,2.4208711409864243,-0.1549981165422657,0.20230008855338796
Georgia,2011.0,61910,10.2,64.8056274456651,12.4,-0.903371563200108,2.272484888368301,-0.1549981165422657,0.15920443567607762
Georgia,2012.0,63580,9.2,64.8056274456651,12.7,-0.766040086448784,1.7778640463078916,-0.1549981165422657,0.22384791499204312
Georgia,2013.0,61340,8.2,64.8056274456651,12.5,-0.9502451810134341,1.2832432042474822,-0.1549981165422657,0.1807522621147328
Georgia,2014.0,63780,7.1,64.8056274456651,13.6,-0.7495932030055116,0.7391602779810318,-0.1549981165422657,0.41777835293994037
